year,city,crime_major_category,crime_detail,latitude,longitude,occurance_time,clear_status,incident_address,notes
2015,Chapel Hill,Miscellaneous,Loud Music,-79.05858,35.89607,2015/01/12 16:04:00,No Data,1010 S COLUMBIA ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Drunk And Disruptive,-79.05648,35.93706,2015/01/09 15:15:00,No Data,1057 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Assist Other Agency,-79.05564,35.91188,2015/01/09 04:24:00,No Data,114 S COLUMBIA ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Fraud-All Other,-79.06578,35.87998,2015/01/09 15:45:00,No Data,301 KILDAIRE RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Fraud-All Other,-79.06584,35.88016,2015/01/09 15:25:00,No Data,716 MARKET ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Alcohol Violations,-79.0262,35.9112,2015/01/01 04:24:00,No Data,100 LANARK RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Simple Assault,-79.05649,35.9129,2015/01/05 01:23:00,No Data,112 W FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Voluntary Mental Commitment,-79.05298,35.92702,2015/01/08 20:50:00,No Data,XX,Weapon: None
2015,Chapel Hill,Miscellaneous,Suspicious Person,-79.05578,35.94558,2015/01/07 12:22:00,No Data,TAYLOR ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Fraud-All Other,-79.06312,35.91147,2015/01/10 20:30:00,No Data,408 W ROSEMARY ST,Weapon: None
2015,Chapel Hill,Miscellaneous,B&E Residence-Force,-79.01132,35.94286,2015/01/15 07:40:00,No Data,1803 LEGION RD,Weapon: None
2015,Chapel Hill,Miscellaneous,K9 Sniff,-79.05837,35.94952,2015/01/04 22:26:00,No Data,MARTIN LUTHER KING JR BLVD HOMESTEAD RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Domestic Disturbance/No Assault,-79.00951,35.94736,2015/01/01 19:06:00,No Data,111 PINEGATE CIR,Weapon: None
2015,Chapel Hill,Miscellaneous,Automobile Theft,-79.00807,35.89789,2015/01/09 08:10:00,No Data,126 SPRINGBERRY LN,Weapon: None
2015,Chapel Hill,Miscellaneous,Vehicle Crash,-79.0243,35.93034,2015/01/15 16:36:00,No Data,FORDHAM BLVD/S ESTES DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Careless And Reckless Driving,-79.05687,35.93931,2015/01/07 21:06:00,No Data,1100 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Suspicious Person,-79.05447,35.92429,2015/01/27 06:40:00,No Data,750 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Dog Bites And Attacks,-79.01446,35.90708,2015/01/27 06:45:00,No Data,SPRUNT ST AND CIRCLE PARK PL,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.05293,35.92689,2015/01/27 07:02:00,No Data,828 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Overdose,-79.05606,35.96078,2015/01/22 16:01:00,No Data,200 WESTMINSTER DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Traffic-Ghsp,-79.06769,35.90232,2015/01/27 10:00:00,No Data,MERRITT MILL RD   PARK RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Larceny-Shoplifting,-79.02329,35.93674,2015/03/02 10:51:00,No Data,1720 FORDHAM BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.04454,35.90374,2015/03/05 19:15:00,No Data,MANNING DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Larceny- All Other,-79.05644,35.91772,2015/03/07 04:00:00,No Data,600 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.03296,35.91786,2015/03/07 21:00:00,No Data,321 GLENDALE DR.,Weapon: None
2015,Chapel Hill,Miscellaneous,Communicating Threats -Intimidation  Non Physical Threat,-79.0666,35.90517,2015/03/05 20:55:00,No Data,107 CREEL ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.00097,35.9499,2015/01/30 18:30:00,No Data,5623 FORDHAM BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Loud Music/Party,-79.06029,35.91257,2015/01/30 00:28:00,No Data,316 W ROSEMARY ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Vandalism / Damage To Property (Willful),-79.03048,35.93575,2015/01/26 00:45:00,No Data,106 N ELLIOTT RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Vandalism / Damage To Property (Willful),-79.06024,35.91778,2015/03/06 20:00:00,No Data,200 CALDWELL ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Larceny- All Other,-79.05572,35.91314,2015/01/24 01:15:00,No Data,100 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Assist Parking Services,-79.05403,35.91632,2015/01/23 16:10:00,No Data,136 NORTH ST/HENDERSON ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.03492,35.9102,2015/02/07 00:54:00,No Data,1010 RALEIGH RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Communicating Threats -Intimidation  Non Physical Threat,-79.06346,35.92247,2015/03/03 06:00:00,No Data,332 WESLEY DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Equipment/Paraphernalia-Manufacturing,-79.03048,35.93575,2015/01/30 17:00:00,No Data,106 N ELLIOTT RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Loud Music/Party,-79.00838,35.94849,2015/01/18 22:00:00,No Data,102 PINEGATE CIR,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.02763,35.93209,2015/01/30 15:08:00,No Data,231 S ELLIOTT RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Simple Possession,-79.06476,35.90414,2015/01/23 01:21:00,No Data,S MERRITT MILL RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Impaired Driving Dwi,-79.01415,35.90695,2015/01/30 23:40:00,No Data,301 W BARBEE CHAPEL RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Alcohol Violations,-79.0548,35.91357,2015/03/03 23:35:00,No Data,129 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Overdose,-79.0152,35.95614,2015/01/26 02:51:00,No Data,330 ERWIN RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Discharging Firearm,-79.02378,35.93483,2015/02/26 20:04:00,No Data,1312 FORDHAM BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Suspicious Vehicle,-79.06335,35.91025,2015/01/26 06:25:00,No Data,502 W FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Death Investigation,-79.0262,35.9112,2015/02/27 02:25:00,No Data,100 LANARK RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Domestic Simple  Assault,-79.06242,35.91938,2015/01/26 09:10:00,No Data,751 TRINITY CT,Weapon: None
2015,Chapel Hill,Miscellaneous,Damage To Property(Criminal),-79.05363,35.91402,2015/02/26 18:00:00,No Data,161 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Assist Other Agency,-78.94987,35.909,2015/01/16 12:00:00,No Data,AUDUBON LAKE ROAD,Weapon: None
2015,Chapel Hill,Miscellaneous,Suspicious Person,-79.06022,35.9448,2015/01/24 12:00:00,No Data,165 WINDSOR CIR,Weapon: None
2015,Chapel Hill,Miscellaneous,Fraudulent Phone Calls,-79.09637,35.93848,2015/03/11 10:48:00,No Data,204 STRATFORD DR,Weapon: None
2015,Chapel Hill,Miscellaneous,B&E Residence No Force,-79.05955,35.94408,2015/01/20 09:00:00,No Data,105 WINDSOR CIR,Weapon: None
2015,Chapel Hill,Miscellaneous,K-9 Demo,-79.05386,35.92733,2015/03/03 14:59:00,No Data,828 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Communicating Threats -Intimidation  Non Physical Threat,-79.06656,35.90537,2015/02/27 04:00:00,No Data,104 CREEL ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Found Property,-79.06779,35.90222,2015/03/11 11:38:00,No Data,750 S MERRITT MILL RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Alcohol Violations,-79.05692,35.91274,2015/02/05 00:25:00,No Data,120 W FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Community Outreach,-79.07368,35.90061,2015/01/26 10:00:00,No Data,101 SMITH LEVEL RD,Weapon: None
2015,Chapel Hill,Miscellaneous,B&E    Larceny F/Vehicle,-79.04698,35.93516,2015/03/03 08:30:00,No Data,606 N ESTES DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Missing Person,-79.04684,35.92326,2015/03/11 07:00:00,No Data,317 LONE PINE RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Identity Theft,-79.04845,35.93307,2015/01/07 00:00:00,No Data,621 CASWELL RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespassing,-79.05566,35.91323,2015/02/28 17:17:00,No Data,103 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,B&E Residence-Force,-79.05447,35.9213,2015/02/28 04:55:00,No Data,714 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,B&E Veh (Att Lar F/Veh),-79.0624,35.94637,2015/02/08 22:00:00,No Data,513 S HERITAGE LOOP,Weapon: None
2015,Chapel Hill,Miscellaneous,Suspected Illegal Activity,-79.05293,35.92689,2015/02/27 10:23:00,No Data,828 MARTIN LUTHER KING FR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Assist Ems,-79.05662,35.91773,2015/03/11 14:07:00,No Data,601 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Impaired Driving Dwi,-79.04189,35.93515,2015/02/05 01:48:00,No Data,CLAYTON RD   CURTIS RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Vandalism / Damage To Property (Willful),-79.07045,35.8847,2015/01/24 19:00:00,No Data,601 BROOKGREEN DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Larceny- All Other,-79.06042,35.96836,2015/03/03 15:40:00,No Data,1860 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Lost Property,-79.05509,35.91941,2015/02/25 12:01:00,No Data,425 HILLSBOROUGH ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Larceny From Mailbox,-79.03808,35.9206,2015/02/03 16:00:00,No Data,905 ROOSEVELT DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Fraud-All Other,-79.06455,35.96332,2015/02/07 08:00:00,No Data,100 CAMILLE CT,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.05386,35.92733,2015/03/03 16:30:00,No Data,828 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,B&E    Larceny F/Vehicle,-79.05582,35.93408,2015/03/05 08:30:00,No Data,980 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Alcohol Violations,-79.05692,35.91274,2015/01/26 10:48:00,No Data,120 W FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Vandalism / Damage To Property (Willful),-79.02518,35.93808,2015/02/26 16:00:00,No Data,1829 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Traffic-Ghsp,-79.05589,35.90316,2015/02/05 08:45:00,No Data,S COLUMBIA   HEALTH SCIENCE LIBRARY,Weapon: None
2015,Chapel Hill,Miscellaneous,Community Outreach,-79.03401,35.90066,2015/02/05 10:00:00,No Data,632 LAUREL HILL RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.05293,35.92689,2015/02/02 09:40:00,No Data,828 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Fraud-All Other,-79.06216,35.95066,2015/01/12 14:00:00,No Data,2701 HOMESTEAD RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Suspicious Person,-79.07183,35.8999,2015/02/05 12:45:00,No Data,101 SMITH LEVEL RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Forgery-Buying/Receiving,-78.61506,35.79159,2015/01/07 00:00:00,No Data,810 DELANY DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespassing,-79.03103,35.91442,2015/02/05 15:01:00,No Data,808 GREENWOOD RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Fraud,-79.05934,35.9118,2015/02/04 21:00:00,No Data,214 W FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Assist Other Agency With Warrant Service,-79.0078,35.94423,2015/02/05 15:46:00,No Data,OLD DURHAM RD   STANDISH DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespass Warning,-79.05498,35.91366,2015/02/05 15:45:00,No Data,121 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Gunshots/Fireworks,-79.06961,35.8931,2015/02/21 20:26:00,No Data,210 WESTBURY DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Drug Violations,-79.03749,35.93616,2015/01/29 22:38:00,No Data,311 N ELLIOTT RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespassing,-79.05003,35.91191,2015/02/05 16:04:00,No Data,206 CAMERON AVE,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespassing,-79.03026,35.92756,2015/02/05 16:00:00,No Data,130 S ESTES DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Found Property,-79.05293,35.92689,2015/02/05 16:00:00,No Data,828 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespassing,-79.0537,35.91399,2015/02/05 16:44:00,No Data,159 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.03427,35.9293,2015/02/05 16:55:00,No Data,1500 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Driver Education-Ghsp,-79.0316,35.96045,2015/02/05 16:00:00,No Data,500 WEAVER DAIRY RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Domestic Disturbance/No Assault,-79.0542,35.94682,2015/02/05 20:36:00,No Data,12 ELLEN PL,Weapon: None
2015,Chapel Hill,Miscellaneous,Found Property,-79.06102,35.9211,2015/02/05 21:00:00,No Data,800 PRITCHARD AVE,Weapon: None
2015,Chapel Hill,Miscellaneous,Loud Music/Party,-79.06434,35.89862,2015/02/05 22:38:00,No Data,1060 HWY 54 BYPASS,Weapon: None
2015,Chapel Hill,Miscellaneous,Suspicious,-79.06737,35.8804,2015/02/05 11:00:00,No Data,701 COPPERLINE DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Alcohol Overdose,-79.05669,35.91396,2015/02/06 01:00:00,No Data,108 W ROSEMARY ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Automobile Theft,-79.01064,35.95155,2015/02/06 07:00:00,No Data,8201 DREW HILL LN,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.07387,35.94579,2015/02/06 10:32:00,No Data,8800 SEAWELL SCHOOL RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Larceny From Motor Vehicle,-79.03141,35.92777,2015/02/06 15:00:00,No Data,125 S ESTES DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Vandalism / Damage To Property (Willful),-79.01454,35.94413,2015/02/06 16:26:00,No Data,1749 DOBBINS DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Harassment,-79.027,35.93631,2015/02/06 17:00:00,No Data,1800 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Suspicious Person,-79.06972,35.92258,2015/02/06 19:54:00,No Data,FAIROAKS CIR,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespassing,-79.05546,35.91325,2015/02/06 20:05:00,No Data,108 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Loud Music,-79.02734,35.94057,2015/02/06 22:16:00,No Data,211 OXFORD HILLS DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Missing Person,-79.06621,35.88089,2015/02/06 22:23:00,No Data,620 MARKET ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Loud Music/Party,-79.03642,35.91815,2015/02/07 00:28:00,No Data,25 DAVIE CIR,Weapon: None
2015,Chapel Hill,Miscellaneous,B&E Residence-Force,-79.00922,35.94944,2015/01/22 10:00:00,No Data,211 PINEGATE CIR,Weapon: None
2015,Chapel Hill,Miscellaneous,Assault W Deadlly Weapon,-79.05921,35.95438,2015/01/30 15:00:00,No Data,108 BRIGHT SUN PL,Weapon: None
2015,Chapel Hill,Miscellaneous,Noise Permit,-79.05935,35.90883,2015/01/30 16:00:00,No Data,412 W CAMERON AVE,Weapon: None
2015,Chapel Hill,Miscellaneous,Careless And Reckless Driving,-79.02628,35.91518,2015/01/23 02:39:00,No Data,US 15-501 BRANDON RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Larceny- All Other,-79.05883,35.94916,2015/01/22 17:45:00,No Data,2801 HOMESTEAD RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespassing,-79.06434,35.89862,2015/01/23 06:58:00,No Data,1060 NC HWY 54,Weapon: None
2015,Chapel Hill,Miscellaneous,Voluntary Mental Commitment,-79.05298,35.92702,2015/01/19 15:46:00,No Data,XX,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.06394,35.9061,2015/01/30 19:00:00,No Data,505 S MERRITT MILL RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Noise Permit,-79.05935,35.90883,2015/01/30 16:00:00,No Data,412 W CAMERON AVE,Weapon: None
2015,Chapel Hill,Miscellaneous,Funeral Escort,-79.05497,35.90939,2015/01/23 08:29:00,No Data,215 PITTSBORO ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Fighting/ Affray,-79.05637,35.91408,2015/01/22 18:29:00,No Data,100 W ROSEMARY ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Domestic Disturbance/No Assault,-79.03026,35.92756,2015/01/30 19:56:00,No Data,130 S ESTES DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Ccw-Poss/Concealing Weapons,-78.94414,35.97035,2015/01/23 09:24:00,No Data,3006 ACADEMY ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Traffic-Ghsp,-79.0316,35.96045,2015/03/10 16:00:00,No Data,500 WEAVER DAIRY RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Burglary W/Force,-79.05858,35.91525,2015/01/30 20:20:00,No Data,311 PRITCHARD AVE,Weapon: None
2015,Chapel Hill,Miscellaneous,Noise Permit,-79.05935,35.90883,2015/01/30 16:00:00,No Data,412 W CAMERON AVE,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.05386,35.92733,2015/01/23 12:36:00,No Data,828 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.06724,35.90434,2015/01/21 17:00:00,No Data,112 JOHNSON ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Domestic Disturbance/No Assault,-79.02344,35.93626,2015/01/30 20:25:00,No Data,1301 FORDHAM BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Found Property,-79.06176,35.95096,2015/02/27 17:45:00,No Data,2701 HOMESTEAD RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespassing,-79.02811,35.93333,2015/01/23 14:21:00,No Data,140 S ELLIOTT RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Larceny- All Other,-79.05582,35.93408,2015/01/30 18:30:00,No Data,980 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.05578,35.91316,2015/01/23 14:45:00,No Data,W FRANKLIN ST   S COLUMBIA ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Fraud-All Other,-79.01679,35.94785,2015/01/30 14:00:00,No Data,103 MELVILLE LOOP,Weapon: None
2015,Chapel Hill,Miscellaneous,Community Safety Partnership,-79.05023,35.91526,2015/01/21 12:30:00,No Data,304 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Suspicious Condition,-79.01054,35.90593,2015/02/28 16:15:00,No Data,502 MEADOWMONT VILLAGE CIR,Weapon: None
2015,Chapel Hill,Miscellaneous,Domestic Disturbance/No Assault,-79.0574,35.96115,2015/02/28 17:00:00,No Data,1660 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespassing,-79.05411,35.91397,2015/02/28 17:10:00,No Data,153 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Larceny- All Other,-79.06303,35.91037,2015/02/21 22:00:00,No Data,456 W FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Domestic Disturbance/No Assault,-79.06945,35.90458,2015/01/28 01:14:00,No Data,137 JOHNSON ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Other Noise,-79.05846,35.91327,2015/01/21 02:01:00,No Data,220 W ROSEMARY ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Driving While Impaired,-79.05822,35.89685,2015/02/28 18:30:00,No Data,1005 S COLUMBIA ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Security Survey,-79.0497,35.95657,2015/03/06 10:30:00,No Data,113 BASSWOOD CT,Weapon: None
2015,Chapel Hill,Miscellaneous,Loud Music/Party,-79.00929,35.90369,2015/02/21 20:30:00,No Data,1306 VILLAGE CROSSING DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Driving While Impaired,-79.05067,35.91509,2015/01/24 00:05:00,No Data,230 E FRANKLIN ST/PICKARD LN,Weapon: None
2015,Chapel Hill,Miscellaneous,B&E Residence No Force,-79.06307,35.88168,2015/01/21 20:42:00,No Data,203 BARKSDALE DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.05465,35.91474,2015/03/02 12:22:00,No Data,143 E ROSEMARY ST,Weapon: None
2015,Chapel Hill,Miscellaneous,B&E    Larceny F/Vehicle,-79.01268,35.94482,2015/03/12 10:27:00,No Data,1801 FORDHAM BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Simple Possession,-79.01238,35.94428,2015/02/04 18:14:00,No Data,100 OLD DURHAM RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Domestic Assistance,-79.06496,35.90478,2015/02/28 16:00:00,No Data,123 COLE ST,Weapon: None
2015,Chapel Hill,Miscellaneous,B&E    Larceny F/Vehicle,-79.04799,35.91862,2015/03/10 10:00:00,No Data,NORTH ALLEY,Weapon: None
2015,Chapel Hill,Miscellaneous,Funeral Escort,-79.02302,35.92392,2015/02/25 12:59:00,No Data,351 S ESTES DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespassing,-79.06286,35.90989,2015/01/23 08:19:00,No Data,431 WEST FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespassing,-79.05525,35.9131,2015/02/07 01:46:00,No Data,108 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Information,-79.05604,35.91843,2015/01/23 17:30:00,No Data,600 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Open Door,-79.05691,35.9636,2015/02/21 21:18:00,No Data,1165 WEAVER DAIRY RD,Weapon: None
2015,Chapel Hill,Miscellaneous,Assist Ocsd,-79.05386,35.92733,2015/01/24 00:27:00,No Data,828 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Public Inebriant,-79.05436,35.91345,2015/02/15 04:36:00,No Data,138 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Damage To Property(Non-Criminal),-79.05386,35.92733,2015/02/28 00:05:00,No Data,828 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Driving While Impaired,-79.05811,35.91221,2015/01/24 02:11:00,No Data,W FRANKLIN ST // CHURCH ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Loud Music/Party,-79.06585,35.91347,2015/02/07 04:08:00,No Data,604 NUNN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Community Outreach,-79.13678,35.98761,2015/03/12 08:30:00,No Data,BIG BARN CONVENTION CENTER,Weapon: None
2015,Chapel Hill,Miscellaneous,Domestic Simple  Assault,-79.03173,35.9243,2015/02/28 05:55:00,No Data,244 VALLEY PARK DR,Weapon: None
2015,Chapel Hill,Miscellaneous,Trespassing,-79.05798,35.91232,2015/02/22 02:26:00,No Data,140 W FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,Simple Assault-Other,-79.06421,35.91256,2015/01/19 12:27:00,No Data,216 N ROBERSON ST,Weapon: None
2015,Chapel Hill,Miscellaneous,B&E Veh (Att Lar F/Veh),-79.03875,35.91969,2015/02/07 18:00:00,No Data,906 E FRANKLIN ST,Weapon: None
2015,Chapel Hill,Miscellaneous,B&E Residence-Force,-79.05662,35.91773,2015/01/18 16:30:00,No Data,601 MARTIN LUTHER KING JR BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Lost Passport,-79.07347,35.95064,2015/03/06 14:00:00,No Data,109 HEARTHSTONE LN,Weapon: None
2015,Chapel Hill,Miscellaneous,Suspicious Person,-79.02344,35.93626,2015/01/24 01:19:00,No Data,1301 FORDHAM BLVD,Weapon: None
2015,Chapel Hill,Miscellaneous,Narcotic Sniff,-79.05972,35.91972,2015/02/09 01:29:00,No Data,LONGVIEW ST   N COLUMBIA ST,Weapon: None
